   3.0000000000000000        3.6392106149811164E-002  -6.8927243037823244E-002
   3.0100000000000002        3.5705938612845566E-002  -6.8303309047262464E-002
   3.0200000000000000        3.5026097030551893E-002  -6.7662255027179721E-002
   3.0300000000000002        3.4352746591021784E-002  -6.7005275912354639E-002
   3.0400000000000000        3.3686040755947895E-002  -6.6333522269578504E-002
   3.0500000000000003        3.3026121697708695E-002  -6.5648101610877335E-002
   3.0600000000000001        3.2373120723492334E-002  -6.4950079672718833E-002
   3.0700000000000003        3.1727158686794800E-002  -6.4240481662004481E-002
   3.0800000000000001        3.1088346386621068E-002  -6.3520293469631950E-002
   3.0899999999999999        3.0456784954709559E-002  -6.2790462852394383E-002
   3.1000000000000001        2.9832566231092830E-002  -6.2051900583967257E-002
   3.1099999999999999        2.9215773128299909E-002  -6.1305481575717205E-002
   3.1200000000000001        2.8606479984498192E-002  -6.0552045968048598E-002
   3.1299999999999999        2.8004752905866827E-002  -5.9792400192992742E-002
   3.1400000000000001        2.7410650098484240E-002  -5.9027318008722574E-002
   3.1499999999999999        2.6824222190009059E-002  -5.8257541506667024E-002
   3.1600000000000001        2.6245512541423432E-002  -5.7483782091879106E-002
   3.1699999999999999        2.5674557549104082E-002  -5.6706721437300760E-002
   3.1800000000000002        2.5111386937478393E-002  -5.5927012412551221E-002
   3.1899999999999999        2.4556024042517659E-002  -5.5145279987852458E-002
   3.2000000000000002        2.4008486086312751E-002  -5.4362122113692117E-002
   3.2100000000000000        2.3468784442971999E-002  -5.3578110576809307E-002
   3.2200000000000002        2.2936924896075194E-002  -5.2793791833077419E-002
   3.2300000000000000        2.2412907887912153E-002  -5.2009687817844423E-002
   3.2400000000000002        2.1896728760727988E-002  -5.1226296734277935E-002
   3.2500000000000000        2.1388377990192917E-002  -5.0444093820251681E-002
   3.2600000000000002        2.0887841411308110E-002  -4.9663532094295637E-002
   3.2700000000000000        2.0395100436954843E-002  -4.8885043081123687E-002
   3.2800000000000002        1.9910132269288040E-002  -4.8109037517236601E-002
   3.2900000000000000        1.9432910104171790E-002  -4.7335906037091778E-002
   3.3000000000000003        1.8963403328847873E-002  -4.6566019840315609E-002
   3.3100000000000001        1.8501577713025481E-002  -4.5799731340427585E-002
   3.3200000000000003        1.8047395593573764E-002  -4.5037374795530875E-002
   3.3300000000000001        1.7600816052996210E-002  -4.4279266921417065E-002
   3.3399999999999999        1.7161795091859701E-002  -4.3525707487520028E-002
   3.3500000000000001        1.6730285795348257E-002  -4.2776979896145789E-002
   3.3599999999999999        1.6306238494106343E-002  -4.2033351745394625E-002
   3.3700000000000001        1.5889600919532579E-002  -4.1295075376181760E-002
   3.3799999999999999        1.5480318353681468E-002  -4.0562388403755388E-002
   3.3900000000000001        1.5078333773925368E-002  -3.9835514234099159E-002
   3.3999999999999999        1.4683587992526883E-002  -3.9114662565600096E-002
   3.4100000000000001        1.4296019791266372E-002  -3.8400029876351563E-002
   3.4199999999999999        1.3915566051266932E-002  -3.7691799897454664E-002
   3.4300000000000002        1.3542161878154744E-002  -3.6990144072671122E-002
   3.4399999999999999        1.3175740722689870E-002  -3.6295222004774405E-002
   3.4500000000000002        1.2816234496998456E-002  -3.5607181888936044E-002
   3.4600000000000000        1.2463573686534668E-002  -3.4926160933477751E-002
   3.4700000000000002        1.2117687457896757E-002  -3.4252285768311234E-002
   3.4800000000000000        1.1778503762619219E-002  -3.3585672841381087E-002
   3.4900000000000002        1.1445949437058959E-002  -3.2926428803417708E-002
   3.5000000000000000        1.1119950298491348E-002  -3.2274650881301013E-002
   3.5100000000000002        1.0800431237528151E-002  -3.1630427240327920E-002
   3.5200000000000000        1.0487316306967290E-002  -3.0993837335670699E-002
   3.5300000000000002        1.0180528807180721E-002  -3.0364952253305235E-002
   3.5400000000000000        9.8799913681446357E-003  -2.9743835040682880E-002
   3.5500000000000003        9.5856260282130325E-003  -2.9130541027412478E-002
   3.5600000000000001        9.2973543097334445E-003  -2.8525118136213220E-002
   3.5700000000000003        9.0150972916006027E-003  -2.7927607184392508E-002
   3.5800000000000001        8.7387756788417509E-003  -2.7338042176097383E-002
   3.5899999999999999        8.4683098693244703E-003  -2.6756450585581609E-002
   3.6000000000000001        8.2036200176758764E-003  -2.6182853631725626E-002
   3.6099999999999999        7.9446260964993135E-003  -2.5617266544040163E-002
   3.6200000000000001        7.6912479549726478E-003  -2.5059698820378975E-002
   3.6299999999999999        7.4434053749100433E-003  -2.4510154476581409E-002
   3.6400000000000001        7.2010181243666350E-003  -2.3968632288259087E-002
   3.6499999999999999        6.9640060088639105E-003  -2.3435126024937095E-002
   3.6600000000000001        6.7322889203108643E-003  -2.2909624676754139E-002
   3.6699999999999999        6.5057868836946942E-003  -2.2392112673921671E-002
   3.6800000000000002        6.2844201016121438E-003  -2.1882570099136751E-002
   3.6899999999999999        6.0681089967113003E-003  -2.1380972893139560E-002
   3.7000000000000002        5.8567742521111656E-003  -2.0887293053600549E-002
   3.7100000000000000        5.6503368498651138E-003  -2.0401498827519234E-002
   3.7200000000000002        5.4487181075318783E-003  -1.9923554897310732E-002
   3.7300000000000000        5.2518397129167286E-003  -1.9453422560753469E-002
   3.7400000000000002        5.0596237570429319E-003  -1.8991059904965385E-002
   3.7500000000000000        4.8719927654128411E-003  -1.8536421974573874E-002
   3.7600000000000002        4.6888697276154558E-003  -1.8089460934238896E-002
   3.7700000000000000        4.5101781253364965E-003  -1.7650126225686125E-002
